Reporte de Cambios - 20250905_131733
--------------------------------------------------
Productos Nuevos:
SKU: SKU002770, Nombre: Pants 3pz Deportivo Ignacio Ramirez Lopez Talla 6, Inventario: 0, Precio: 575.0, Escuela: Ignacio Ramirez Lopez, Última Modificación: 2025-05-26 11:49:36
SKU: SKU004150, Nombre: Chaleco Rojo Talla 8, Inventario: 10, Precio: 240.0, Escuela: Ignacio Allende, Última Modificación: 2025-07-20 12:57:55
SKU: SKU004151, Nombre: Chaleco Rojo Talla 10, Inventario: 19, Precio: 245.0, Escuela: Ignacio Allende, Última Modificación: 2025-07-20 12:57:55
SKU: SKU004152, Nombre: Chaleco Rojo Talla 12, Inventario: 22, Precio: 245.0, Escuela: Ignacio Allende, Última Modificación: 2025-07-20 12:57:55
SKU: SKU004153, Nombre: Chaleco Rojo Talla 14, Inventario: 21, Precio: 250.0, Escuela: Ignacio Allende, Última Modificación: 2025-07-20 12:57:55
SKU: SKU004154, Nombre: Chaleco Rojo Talla 16, Inventario: 17, Precio: 250.0, Escuela: Ignacio Allende, Última Modificación: 2025-07-20 12:57:55
SKU: SKU004155, Nombre: Chaleco Rojo Talla 32, Inventario: 0, Precio: 270.0, Escuela: Ignacio Allende, Última Modificación: 2025-07-20 12:57:55
SKU: SKU004156, Nombre: Chaleco Rojo Talla 34, Inventario: 16, Precio: 270.0, Escuela: Ignacio Allende, Última Modificación: 2025-07-20 12:57:55
SKU: SKU004157, Nombre: Chaleco Rojo Talla 36, Inventario: 3, Precio: 270.0, Escuela: Ignacio Allende, Última Modificación: 2025-07-20 12:57:55
SKU: SKU004158, Nombre: Chaleco Rojo Talla 38, Inventario: 0, Precio: 270.0, Escuela: Ignacio Allende, Última Modificación: 2025-07-20 12:57:55
SKU: SKU004159, Nombre: Chaleco Rojo Talla 40, Inventario: 0, Precio: 270.0, Escuela: Ignacio Allende, Última Modificación: 2025-07-20 12:57:55
SKU: SKU004160, Nombre: Chaleco Azul Marino Talla 12, Inventario: 0, Precio: 240.0, Escuela: Telesecundaria 512, Última Modificación: 2025-07-21 11:44:30
SKU: SKU004161, Nombre: Chaleco Azul Marino Talla 14, Inventario: 1, Precio: 245.0, Escuela: Telesecundaria 512, Última Modificación: 2025-07-21 11:44:30
SKU: SKU004162, Nombre: Chaleco Azul Marino Talla 16, Inventario: 9, Precio: 245.0, Escuela: Telesecundaria 512, Última Modificación: 2025-07-21 11:44:30
SKU: SKU004163, Nombre: Chaleco Azul Marino Talla 32, Inventario: 0, Precio: 265.0, Escuela: Telesecundaria 512, Última Modificación: 2025-07-21 11:44:30
SKU: SKU004164, Nombre: Chaleco Azul Marino Talla 34, Inventario: 10, Precio: 265.0, Escuela: Telesecundaria 512, Última Modificación: 2025-07-21 11:44:30
SKU: SKU004165, Nombre: Chaleco Azul Marino Talla 36, Inventario: 5, Precio: 275.0, Escuela: Telesecundaria 512, Última Modificación: 2025-07-21 11:44:30
SKU: SKU004166, Nombre: Chaleco Azul Marino Talla 38, Inventario: 7, Precio: 275.0, Escuela: Telesecundaria 512, Última Modificación: 2025-07-21 11:44:30
SKU: SKU004167, Nombre: Chaleco Azul Marino Talla 40, Inventario: 1, Precio: 275.0, Escuela: Telesecundaria 512, Última Modificación: 2025-07-21 11:44:30
SKU: SKU004168, Nombre: Chaleco Azul Marino Talla 42, Inventario: 1, Precio: 275.0, Escuela: Telesecundaria 512, Última Modificación: 2025-07-21 11:44:30
SKU: SKU004169, Nombre: Suéter Cuello V H Rojo Talla 4, Inventario: 0, Precio: 290.0, Escuela: Benito Juárez, Última Modificación: 2025-07-22 13:15:19
SKU: SKU004170, Nombre: Suéter Cuello V H Rojo Talla 6, Inventario: 17, Precio: 290.0, Escuela: Benito Juárez, Última Modificación: 2025-07-22 13:15:19
SKU: SKU004171, Nombre: Suéter Cuello V H Rojo Talla 8, Inventario: 6, Precio: 290.0, Escuela: Benito Juárez, Última Modificación: 2025-07-22 13:15:19
SKU: SKU004172, Nombre: Suéter Cuello V H Rojo Talla 10, Inventario: 5, Precio: 295.0, Escuela: Benito Juárez, Última Modificación: 2025-07-22 13:15:19
SKU: SKU004173, Nombre: Suéter Cuello V H Rojo Talla 12, Inventario: 4, Precio: 295.0, Escuela: Benito Juárez, Última Modificación: 2025-07-22 13:15:19
SKU: SKU004174, Nombre: Suéter Cuello V H Rojo Talla 14, Inventario: 22, Precio: 300.0, Escuela: Benito Juárez, Última Modificación: 2025-07-22 13:15:19
SKU: SKU004175, Nombre: Suéter Cuello V H Rojo Talla 16, Inventario: 14, Precio: 300.0, Escuela: Benito Juárez, Última Modificación: 2025-07-22 13:15:19
SKU: SKU004176, Nombre: Suéter Cuello V H Rojo Talla 32, Inventario: 0, Precio: 315.0, Escuela: Benito Juárez, Última Modificación: 2025-07-22 13:15:19
SKU: SKU004177, Nombre: Suéter Cuello V H Rojo Talla 34, Inventario: 12, Precio: 315.0, Escuela: Benito Juárez, Última Modificación: 2025-07-22 13:15:19
SKU: SKU004178, Nombre: Suéter Cuello V H Rojo Talla 36, Inventario: 0, Precio: 325.0, Escuela: Benito Juárez, Última Modificación: 2025-07-22 13:15:19
SKU: SKU004179, Nombre: Suéter Cuello V H Rojo Talla 38, Inventario: 0, Precio: 325.0, Escuela: Benito Juárez, Última Modificación: 2025-07-22 13:15:19
SKU: SKU004180, Nombre: Suéter Cuello V H Rojo Talla 40, Inventario: 0, Precio: 335.0, Escuela: Benito Juárez, Última Modificación: 2025-07-22 13:15:19
SKU: SKU004181, Nombre: Suéter Cuello V H Rojo Talla 42, Inventario: 0, Precio: 335.0, Escuela: Benito Juárez, Última Modificación: 2025-07-22 13:15:19
SKU: SKU004182, Nombre: Suéter Botones M Rojo Talla 4, Inventario: 0, Precio: 290.0, Escuela: Benito Juárez, Última Modificación: 2025-07-22 13:15:41
SKU: SKU004183, Nombre: Suéter Botones M Rojo Talla 6, Inventario: 17, Precio: 290.0, Escuela: Benito Juárez, Última Modificación: 2025-07-22 13:15:41
SKU: SKU004184, Nombre: Suéter Botones M Rojo Talla 8, Inventario: 6, Precio: 290.0, Escuela: Benito Juárez, Última Modificación: 2025-07-22 13:15:41
SKU: SKU004185, Nombre: Suéter Botones M Rojo Talla 10, Inventario: 5, Precio: 295.0, Escuela: Benito Juárez, Última Modificación: 2025-07-22 13:15:41
SKU: SKU004186, Nombre: Suéter Botones M Rojo Talla 12, Inventario: 4, Precio: 295.0, Escuela: Benito Juárez, Última Modificación: 2025-07-22 13:15:41
SKU: SKU004187, Nombre: Suéter Botones M Rojo Talla 14, Inventario: 11, Precio: 300.0, Escuela: Benito Juárez, Última Modificación: 2025-07-22 13:15:41
SKU: SKU004188, Nombre: Suéter Botones M Rojo Talla 16, Inventario: 14, Precio: 300.0, Escuela: Benito Juárez, Última Modificación: 2025-07-22 13:15:41
SKU: SKU004189, Nombre: Suéter Botones M Rojo Talla 32, Inventario: 0, Precio: 315.0, Escuela: Benito Juárez, Última Modificación: 2025-07-22 13:15:41
SKU: SKU004190, Nombre: Suéter Botones M Rojo Talla 34, Inventario: 12, Precio: 315.0, Escuela: Benito Juárez, Última Modificación: 2025-07-22 13:15:41
SKU: SKU004191, Nombre: Suéter Botones M Rojo Talla 36, Inventario: 0, Precio: 325.0, Escuela: Benito Juárez, Última Modificación: 2025-07-22 13:15:42
SKU: SKU004192, Nombre: Suéter Botones M Rojo Talla 38, Inventario: 0, Precio: 325.0, Escuela: Benito Juárez, Última Modificación: 2025-07-22 13:15:42
SKU: SKU004193, Nombre: Suéter Botones M Rojo Talla 40, Inventario: 0, Precio: 335.0, Escuela: Benito Juárez, Última Modificación: 2025-07-22 13:15:42
SKU: SKU004194, Nombre: Suéter Botones M Rojo Talla 42, Inventario: 0, Precio: 335.0, Escuela: Benito Juárez, Última Modificación: 2025-07-22 13:15:42
SKU: SKU004195, Nombre: Suéter Cuello V H Verde Talla 12, Inventario: 0, Precio: 295.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:22:58
SKU: SKU004196, Nombre: Suéter Cuello V H Verde Talla 14, Inventario: 6, Precio: 300.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:22:58
SKU: SKU004197, Nombre: Suéter Cuello V H Verde Talla 16, Inventario: 6, Precio: 300.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:22:58
SKU: SKU004198, Nombre: Suéter Cuello V H Verde Talla 30, Inventario: 0, Precio: 315.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:22:59
SKU: SKU004199, Nombre: Suéter Cuello V H Verde Talla 32, Inventario: 0, Precio: 315.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:22:59
SKU: SKU004200, Nombre: Suéter Cuello V H Verde Talla 34, Inventario: 1, Precio: 315.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:22:59
SKU: SKU004201, Nombre: Suéter Cuello V H Verde Talla 36, Inventario: 0, Precio: 325.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:22:59
SKU: SKU004202, Nombre: Suéter Cuello V H Verde Talla 38, Inventario: 0, Precio: 325.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:22:59
SKU: SKU004203, Nombre: Suéter Cuello V H Verde Talla 40, Inventario: 5, Precio: 335.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:22:59
SKU: SKU004204, Nombre: Suéter Cuello V H Verde Talla 42, Inventario: 10, Precio: 335.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:22:59
SKU: SKU004205, Nombre: Suéter Cuello V H Verde Talla 44, Inventario: 0, Precio: 345.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:22:59
SKU: SKU004206, Nombre: Suéter Botones M Verde Talla 12, Inventario: 0, Precio: 295.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:23:22
SKU: SKU004207, Nombre: Suéter Botones M Verde Talla 14, Inventario: 0, Precio: 300.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:23:22
SKU: SKU004208, Nombre: Suéter Botones M Verde Talla 16, Inventario: 3, Precio: 300.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:23:22
SKU: SKU004209, Nombre: Suéter Botones M Verde Talla 30, Inventario: 0, Precio: 315.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:23:22
SKU: SKU004210, Nombre: Suéter Botones M Verde Talla 32, Inventario: 0, Precio: 315.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:23:23
SKU: SKU004211, Nombre: Suéter Botones M Verde Talla 34, Inventario: 4, Precio: 315.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:23:23
SKU: SKU004212, Nombre: Suéter Botones M Verde Talla 36, Inventario: 6, Precio: 325.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:23:23
SKU: SKU004213, Nombre: Suéter Botones M Verde Talla 38, Inventario: 16, Precio: 325.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:23:23
SKU: SKU004214, Nombre: Suéter Botones M Verde Talla 40, Inventario: 26, Precio: 335.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:23:23
SKU: SKU004215, Nombre: Suéter Botones M Verde Talla 42, Inventario: 15, Precio: 335.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:23:23
SKU: SKU004216, Nombre: Suéter Botones M Verde Talla 44, Inventario: 0, Precio: 355.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:23:23
SKU: SKU004217, Nombre: Chaleco Verde Talla 12, Inventario: 8, Precio: 235.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:24:21
SKU: SKU004218, Nombre: Chaleco Verde Talla 14, Inventario: 4, Precio: 240.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:24:21
SKU: SKU004219, Nombre: Chaleco Verde Talla 16, Inventario: 2, Precio: 240.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:24:21
SKU: SKU004220, Nombre: Chaleco Verde Talla 30, Inventario: 0, Precio: 260.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:24:21
SKU: SKU004221, Nombre: Chaleco Verde Talla 32, Inventario: 0, Precio: 260.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:24:21
SKU: SKU004222, Nombre: Chaleco Verde Talla 34, Inventario: 7, Precio: 260.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:24:21
SKU: SKU004223, Nombre: Chaleco Verde Talla 36, Inventario: 4, Precio: 270.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:24:22
SKU: SKU004224, Nombre: Chaleco Verde Talla 38, Inventario: 12, Precio: 270.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:24:22
SKU: SKU004225, Nombre: Chaleco Verde Talla 40, Inventario: 11, Precio: 270.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:24:22
SKU: SKU004226, Nombre: Chaleco Verde Talla 42, Inventario: 0, Precio: 270.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:24:22
SKU: SKU004227, Nombre: Chaleco Verde Talla 44, Inventario: 0, Precio: 270.0, Escuela: Práxedis Guerrero, Última Modificación: 2025-07-22 13:24:22
SKU: 12345, Nombre: Camisa Escolar, Inventario: 50, Precio: 25.99, Escuela: 16 de Septiembre, Última Modificación: 1970-01-01 00:00:00
SKU: 67890, Nombre: Pantalón Escolar, Inventario: 30, Precio: 35.5, Escuela: 16 de Septiembre, Última Modificación: 1970-01-01 00:00:00
SKU: SKU004228, Nombre: Chaleco Azul Marino Talla 4, Inventario: 5, Precio: 240.0, Escuela: Colegio Motolinea, Última Modificación: 2025-07-25 16:15:36
SKU: SKU004229, Nombre: Chaleco Azul Marino Talla 6, Inventario: 9, Precio: 240.0, Escuela: Colegio Motolinea, Última Modificación: 2025-07-25 16:15:36
SKU: SKU004230, Nombre: Chaleco Azul Marino Talla 8, Inventario: 7, Precio: 240.0, Escuela: Colegio Motolinea, Última Modificación: 2025-07-25 16:15:36
SKU: SKU004231, Nombre: Chaleco Azul Marino Talla 10, Inventario: 16, Precio: 240.0, Escuela: Colegio Motolinea, Última Modificación: 2025-07-25 16:15:36
SKU: SKU004232, Nombre: Chaleco Azul Marino Talla 12, Inventario: 10, Precio: 240.0, Escuela: Colegio Motolinea, Última Modificación: 2025-07-25 16:15:36
SKU: SKU004233, Nombre: Chaleco Azul Marino Talla 14, Inventario: 10, Precio: 240.0, Escuela: Colegio Motolinea, Última Modificación: 2025-07-25 16:15:36
SKU: SKU004234, Nombre: Chaleco Azul Marino Talla 16, Inventario: 11, Precio: 240.0, Escuela: Colegio Motolinea, Última Modificación: 2025-07-25 16:15:36
SKU: SKU004235, Nombre: Chaleco Azul Marino Talla CH, Inventario: 20, Precio: 240.0, Escuela: Colegio Motolinea, Última Modificación: 2025-07-25 16:15:36
SKU: SKU004236, Nombre: Chaleco Azul Marino Talla MD, Inventario: 5, Precio: 240.0, Escuela: Colegio Motolinea, Última Modificación: 2025-07-25 16:15:36
SKU: SKU004237, Nombre: Chaleco Azul Marino Talla GD, Inventario: 1, Precio: 240.0, Escuela: Colegio Motolinea, Última Modificación: 2025-07-25 16:15:36
SKU: SKU004238, Nombre: Chaleco Azul Marino Talla EXG, Inventario: 0, Precio: 240.0, Escuela: Colegio Motolinea, Última Modificación: 2025-07-25 16:15:36
SKU: SKU004239, Nombre: Suéter Azul Marino Talla 4, Inventario: 4, Precio: 290.0, Escuela: Colegio Motolinea, Última Modificación: 2025-07-25 16:46:48
SKU: SKU004240, Nombre: Suéter Azul Marino Talla 6, Inventario: 6, Precio: 290.0, Escuela: Colegio Motolinea, Última Modificación: 2025-07-25 16:46:48
SKU: SKU004241, Nombre: Suéter Azul Marino Talla 8, Inventario: 16, Precio: 290.0, Escuela: Colegio Motolinea, Última Modificación: 2025-07-25 16:46:48
SKU: SKU004242, Nombre: Suéter Azul Marino Talla 10, Inventario: 5, Precio: 295.0, Escuela: Colegio Motolinea, Última Modificación: 2025-07-25 16:46:48
SKU: SKU004243, Nombre: Suéter Azul Marino Talla 12, Inventario: 5, Precio: 295.0, Escuela: Colegio Motolinea, Última Modificación: 2025-07-25 16:46:48
SKU: SKU004244, Nombre: Suéter Azul Marino Talla 14, Inventario: 5, Precio: 300.0, Escuela: Colegio Motolinea, Última Modificación: 2025-07-25 16:46:49
SKU: SKU004245, Nombre: Suéter Azul Marino Talla 16, Inventario: 5, Precio: 300.0, Escuela: Colegio Motolinea, Última Modificación: 2025-07-25 16:46:49
SKU: SKU004250, Nombre: Suéter Azul Marino Talla 32, Inventario: 3, Precio: 315.0, Escuela: Colegio Motolinea, Última Modificación: 2025-07-25 16:46:49
SKU: SKU004251, Nombre: Suéter Azul Marino Talla 34, Inventario: 3, Precio: 315.0, Escuela: Colegio Motolinea, Última Modificación: 2025-07-25 16:46:49
SKU: SKU004252, Nombre: Suéter Azul Marino Talla 36, Inventario: 0, Precio: 325.0, Escuela: Colegio Motolinea, Última Modificación: 2025-07-25 16:46:49
SKU: SKU004253, Nombre: Suéter Azul Marino Talla 38, Inventario: 1, Precio: 325.0, Escuela: Colegio Motolinea, Última Modificación: 2025-07-25 16:46:49
SKU: SKU004254, Nombre: Suéter Azul Marino Talla 40, Inventario: 0, Precio: 335.0, Escuela: Colegio Motolinea, Última Modificación: 2025-07-25 16:46:49
SKU: SKU004255, Nombre: Playera Deportiva Blanca Talla 2, Inventario: 0, Precio: 175.0, Escuela: Margarita Paz Paredes, Última Modificación: 2025-07-25 17:19:42
SKU: SKU004256, Nombre: Playera Deportiva Blanca Talla 4, Inventario: 11, Precio: 175.0, Escuela: Margarita Paz Paredes, Última Modificación: 2025-07-25 17:19:42
SKU: SKU004257, Nombre: Playera Deportiva Blanca Talla 6, Inventario: 20, Precio: 175.0, Escuela: Margarita Paz Paredes, Última Modificación: 2025-07-25 17:19:42
SKU: SKU004258, Nombre: Playera Deportiva Blanca Talla 8, Inventario: 32, Precio: 175.0, Escuela: Margarita Paz Paredes, Última Modificación: 2025-07-25 17:19:42
SKU: SKU004270, Nombre: Suéter Cuello V H Azul Talla 4, Inventario: 0, Precio: 290.0, Escuela: Albino García Ramos, Última Modificación: 2025-07-26 15:29:58
SKU: SKU004271, Nombre: Suéter Cuello V H Azul Talla 6, Inventario: 14, Precio: 290.0, Escuela: Albino García Ramos, Última Modificación: 2025-07-26 15:29:58
SKU: SKU004272, Nombre: Suéter Cuello V H Azul Talla 8, Inventario: 2, Precio: 290.0, Escuela: Albino García Ramos, Última Modificación: 2025-07-26 15:29:58
SKU: SKU004273, Nombre: Suéter Cuello V H Azul Talla 10, Inventario: 0, Precio: 295.0, Escuela: Albino García Ramos, Última Modificación: 2025-07-26 15:29:58
SKU: SKU004274, Nombre: Suéter Cuello V H Azul Talla 12, Inventario: 0, Precio: 295.0, Escuela: Albino García Ramos, Última Modificación: 2025-07-26 15:29:58
SKU: SKU004275, Nombre: Suéter Cuello V H Azul Talla 14, Inventario: 3, Precio: 300.0, Escuela: Albino García Ramos, Última Modificación: 2025-07-26 15:29:58
SKU: SKU004276, Nombre: Suéter Cuello V H Azul Talla 16, Inventario: 3, Precio: 300.0, Escuela: Albino García Ramos, Última Modificación: 2025-07-26 15:29:58
SKU: SKU004277, Nombre: Suéter Cuello V H Azul Talla 32, Inventario: 0, Precio: 315.0, Escuela: Albino García Ramos, Última Modificación: 2025-07-26 15:29:58
SKU: SKU004278, Nombre: Suéter Cuello V H Azul Talla 34, Inventario: 2, Precio: 315.0, Escuela: Albino García Ramos, Última Modificación: 2025-07-26 15:29:58
SKU: SKU004279, Nombre: Suéter Cuello V H Azul Talla 36, Inventario: 0, Precio: 325.0, Escuela: Albino García Ramos, Última Modificación: 2025-07-26 15:29:58
SKU: SKU004280, Nombre: Suéter Cuello V H Azul Talla 38, Inventario: 0, Precio: 325.0, Escuela: Albino García Ramos, Última Modificación: 2025-07-26 15:29:59
SKU: SKU004281, Nombre: Suéter Botones M Azul Talla 4, Inventario: 0, Precio: 290.0, Escuela: Albino García Ramos, Última Modificación: 2025-07-26 15:30:07
SKU: SKU004282, Nombre: Suéter Botones M Azul Talla 6, Inventario: 17, Precio: 290.0, Escuela: Albino García Ramos, Última Modificación: 2025-07-26 15:30:07
SKU: SKU004283, Nombre: Suéter Botones M Azul Talla 8, Inventario: 4, Precio: 290.0, Escuela: Albino García Ramos, Última Modificación: 2025-07-26 15:30:07
SKU: SKU004284, Nombre: Suéter Botones M Azul Talla 10, Inventario: 18, Precio: 295.0, Escuela: Albino García Ramos, Última Modificación: 2025-07-26 15:30:07
SKU: SKU004285, Nombre: Suéter Botones M Azul Talla 12, Inventario: 10, Precio: 295.0, Escuela: Albino García Ramos, Última Modificación: 2025-07-26 15:30:07
SKU: SKU004286, Nombre: Suéter Botones M Azul Talla 14, Inventario: 5, Precio: 300.0, Escuela: Albino García Ramos, Última Modificación: 2025-07-26 15:30:07
SKU: SKU004287, Nombre: Suéter Botones M Azul Talla 16, Inventario: 18, Precio: 300.0, Escuela: Albino García Ramos, Última Modificación: 2025-07-26 15:30:07
